rally,ball_round,roundscore_A,roundscore_B,player,type,backhand,landing_area,player_location_area,opponent_location_area,getpoint_player,flaw,set,match_id,rally_id
32,4,19,13,NG Ka Long Angus,接殺防守,0,2,8,8,,,2,10,824
32,5,19,13,CHOU Tien Chen,網前球,1,2,2,8,,,2,10,824
32,6,19,13,NG Ka Long Angus,挑球,0,4,7,8,,,2,10,824
32,7,19,13,CHOU Tien Chen,長球,0,4,4,8,,,2,10,824
32,8,19,13,NG Ka Long Angus,殺球,0,10,6,8,A,,2,10,824
36,1,21,15,NG Ka Long Angus,發短球,1,7,8,8,,,2,10,828
36,2,21,15,CHOU Tien Chen,挑球,1,5,8,8,,,2,10,828
36,3,21,15,NG Ka Long Angus,長球,0,3,8,8,,,2,10,828
36,4,21,15,CHOU Tien Chen,切球,0,6,3,8,,,2,10,828
36,5,21,15,NG Ka Long Angus,網前球,0,6,8,8,,,2,10,828
36,6,21,15,CHOU Tien Chen,挑球,1,4,8,8,,,2,10,828
36,7,21,15,NG Ka Long Angus,切球,0,6,4,8,,,2,10,828
36,8,21,15,CHOU Tien Chen,網前球,1,1,6,8,,,2,10,828
36,9,21,15,NG Ka Long Angus,網前球,1,1,1,8,,,2,10,828
36,10,21,15,CHOU Tien Chen,挑球,0,8,7,7,,,2,10,828
36,11,21,15,NG Ka Long Angus,長球,0,4,9,8,,,2,10,828
36,12,21,15,CHOU Tien Chen,長球,0,4,8,8,,,2,10,828
36,13,21,15,NG Ka Long Angus,長球,0,4,4,8,,,2,10,828
36,14,21,15,CHOU Tien Chen,殺球,0,5,9,8,A,,2,10,828
1,1,0,1,Jonatan CHRISTIE,發短球,1,2,8,8,,,1,11,829
1,2,0,1,CHOU Tien Chen,網前球,0,7,7,8,,,1,11,829
1,3,0,1,Jonatan CHRISTIE,網前球,0,7,7,8,,,1,11,829
1,4,0,1,CHOU Tien Chen,挑球,1,3,7,8,,,1,11,829
1,5,0,1,Jonatan CHRISTIE,切球,0,7,9,8,,,1,11,829
1,6,0,1,CHOU Tien Chen,推撲球,1,8,7,8,,,1,11,829
1,7,0,1,Jonatan CHRISTIE,接殺防守,1,7,8,8,,,1,11,829
1,8,0,1,CHOU Tien Chen,網前球,1,1,8,8,,,1,11,829
1,9,0,1,Jonatan CHRISTIE,挑球,0,3,1,8,,,1,11,829
1,10,0,1,CHOU Tien Chen,長球,0,9,8,8,,,1,11,829
1,11,0,1,Jonatan CHRISTIE,長球,0,5,8,8,,,1,11,829
1,12,0,1,CHOU Tien Chen,長球,0,3,8,8,,,1,11,829
1,13,0,1,Jonatan CHRISTIE,切球,0,5,9,8,,,1,11,829
1,14,0,1,CHOU Tien Chen,挑球,1,3,8,8,,,1,11,829
1,15,0,1,Jonatan CHRISTIE,平球,0,5,3,8,,,1,11,829
1,16,0,1,CHOU Tien Chen,接殺防守,1,7,8,3,,,1,11,829
1,17,0,1,Jonatan CHRISTIE,推撲球,0,5,8,8,,,1,11,829
1,18,0,1,CHOU Tien Chen,接殺防守,1,1,8,5,B,,1,11,829
4,1,1,3,Jonatan CHRISTIE,發短球,1,7,8,8,,,1,11,832
4,2,1,3,CHOU Tien Chen,挑球,1,4,8,8,,,1,11,832
4,3,1,3,Jonatan CHRISTIE,長球,0,8,9,8,,,1,11,832
4,4,1,3,CHOU Tien Chen,殺球,0,5,8,8,A,,1,11,832
25,1,12,13,CHOU Tien Chen,發短球,1,8,8,8,,,1,11,853
25,2,12,13,Jonatan CHRISTIE,推撲球,1,8,8,8,,,1,11,853
25,3,12,13,CHOU Tien Chen,接殺防守,1,7,8,8,,,1,11,853
25,4,12,13,Jonatan CHRISTIE,網前球,1,7,8,8,,,1,11,853
25,5,12,13,CHOU Tien Chen,網前球,0,7,7,8,,,1,11,853
25,6,12,13,Jonatan CHRISTIE,網前球,1,7,7,8,,,1,11,853
25,7,12,13,CHOU Tien Chen,網前球,0,7,7,8,,,1,11,853
25,8,12,13,Jonatan CHRISTIE,挑球,1,9,7,7,,,1,11,853
25,9,12,13,CHOU Tien Chen,殺球,0,8,9,8,,,1,11,853
25,10,12,13,Jonatan CHRISTIE,接殺防守,1,1,8,8,,,1,11,853
25,11,12,13,CHOU Tien Chen,網前球,1,1,7,8,,,1,11,853
25,12,12,13,Jonatan CHRISTIE,網前球,0,1,1,8,,,1,11,853
25,13,12,13,CHOU Tien Chen,挑球,1,9,1,7,,,1,11,853
25,14,12,13,Jonatan CHRISTIE,殺球,0,8,9,8,,,1,11,853
25,15,12,13,CHOU Tien Chen,接殺防守,1,9,8,8,A,,1,11,853
29,1,14,15,CHOU Tien Chen,發短球,1,8,8,8,,,1,11,857
29,2,14,15,Jonatan CHRISTIE,網前球,1,1,8,8,,,1,11,857
29,3,14,15,CHOU Tien Chen,網前球,1,1,7,8,,,1,11,857
29,4,14,15,Jonatan CHRISTIE,挑球,0,3,1,7,,,1,11,857
29,5,14,15,CHOU Tien Chen,殺球,0,5,9,8,,,1,11,857
29,6,14,15,Jonatan CHRISTIE,接殺防守,0,1,5,8,,,1,11,857
29,7,14,15,CHOU Tien Chen,網前球,1,7,5,8,,,1,11,857
29,8,14,15,Jonatan CHRISTIE,網前球,1,1,7,8,,,1,11,857
29,9,14,15,CHOU Tien Chen,網前球,1,1,7,8,,,1,11,857
29,10,14,15,Jonatan CHRISTIE,挑球,0,9,7,7,,,1,11,857
29,11,14,15,CHOU Tien Chen,殺球,0,10,9,8,B,,1,11,857
1,1,0,1,Jonatan CHRISTIE,發短球,1,8,8,8,,,2,11,866
1,2,0,1,CHOU Tien Chen,網前球,0,2,7,8,,,2,11,866
1,3,0,1,Jonatan CHRISTIE,挑球,0,3,7,8,B,,2,11,866
2,1,1,1,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,867
2,2,1,1,CHOU Tien Chen,網前球,1,7,7,8,,,2,11,867
2,3,1,1,Jonatan CHRISTIE,網前球,1,2,7,8,A,,2,11,867
3,1,2,1,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,868
3,2,2,1,Jonatan CHRISTIE,網前球,0,1,8,8,,,2,11,868
3,3,2,1,CHOU Tien Chen,網前球,0,1,1,8,,,2,11,868
3,4,2,1,Jonatan CHRISTIE,推撲球,1,3,1,8,,,2,11,868
3,5,2,1,CHOU Tien Chen,平球,0,7,3,8,,,2,11,868
3,6,2,1,Jonatan CHRISTIE,網前球,0,2,7,8,,,2,11,868
3,7,2,1,CHOU Tien Chen,挑球,1,3,6,8,,,2,11,868
3,8,2,1,Jonatan CHRISTIE,長球,0,3,9,8,,,2,11,868
3,9,2,1,CHOU Tien Chen,殺球,0,8,9,8,,,2,11,868
3,10,2,1,Jonatan CHRISTIE,接殺防守,1,8,8,3,,,2,11,868
3,11,2,1,CHOU Tien Chen,殺球,0,5,8,8,,,2,11,868
3,12,2,1,Jonatan CHRISTIE,接殺防守,1,8,8,8,,,2,11,868
3,13,2,1,CHOU Tien Chen,殺球,0,8,8,8,A,,2,11,868
4,1,3,1,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,869
4,2,3,1,Jonatan CHRISTIE,平球,1,3,8,8,,,2,11,869
4,3,3,1,CHOU Tien Chen,平球,0,5,9,8,,,2,11,869
4,4,3,1,Jonatan CHRISTIE,接殺防守,1,1,8,9,,,2,11,869
4,5,3,1,CHOU Tien Chen,網前球,0,1,5,8,,,2,11,869
4,6,3,1,Jonatan CHRISTIE,挑球,1,3,1,8,,,2,11,869
4,7,3,1,CHOU Tien Chen,長球,0,8,9,8,,,2,11,869
4,8,3,1,Jonatan CHRISTIE,殺球,0,8,8,8,,,2,11,869
4,9,3,1,CHOU Tien Chen,接殺防守,0,7,8,6,,,2,11,869
4,10,3,1,Jonatan CHRISTIE,網前球,1,2,8,8,,,2,11,869
4,11,3,1,CHOU Tien Chen,平球,1,3,8,8,,,2,11,869
4,12,3,1,Jonatan CHRISTIE,長球,0,3,8,8,,,2,11,869
4,13,3,1,CHOU Tien Chen,殺球,0,5,3,8,,,2,11,869
4,14,3,1,Jonatan CHRISTIE,接殺防守,1,5,8,15,,,2,11,869
4,15,3,1,CHOU Tien Chen,推撲球,0,6,5,8,A,,2,11,869
5,1,4,1,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,870
5,2,4,1,Jonatan CHRISTIE,網前球,0,7,8,8,,,2,11,870
5,3,4,1,CHOU Tien Chen,網前球,0,7,8,8,,,2,11,870
5,4,4,1,Jonatan CHRISTIE,網前球,1,7,7,8,A,,2,11,870
6,1,4,2,CHOU Tien Chen,發短球,1,2,8,8,,,2,11,871
6,2,4,2,Jonatan CHRISTIE,挑球,0,8,7,8,,,2,11,871
6,3,4,2,CHOU Tien Chen,長球,0,5,8,8,,,2,11,871
6,4,4,2,Jonatan CHRISTIE,切球,1,7,8,8,,,2,11,871
6,5,4,2,CHOU Tien Chen,網前球,0,1,1,8,,,2,11,871
6,6,4,2,Jonatan CHRISTIE,挑球,1,3,7,8,,,2,11,871
6,7,4,2,CHOU Tien Chen,長球,0,5,3,8,,,2,11,871
6,8,4,2,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,871
6,9,4,2,CHOU Tien Chen,接殺防守,0,1,8,9,B,,2,11,871
7,1,4,3,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,872
7,2,4,3,CHOU Tien Chen,網前球,0,1,7,8,,,2,11,872
7,3,4,3,Jonatan CHRISTIE,網前球,1,1,5,8,,,2,11,872
7,4,4,3,CHOU Tien Chen,網前球,0,1,1,8,,,2,11,872
7,5,4,3,Jonatan CHRISTIE,挑球,1,9,1,8,,,2,11,872
7,6,4,3,CHOU Tien Chen,殺球,0,8,9,8,,,2,11,872
7,7,4,3,Jonatan CHRISTIE,接殺防守,1,8,8,8,,,2,11,872
7,8,4,3,CHOU Tien Chen,網前球,0,7,8,8,,,2,11,872
7,9,4,3,Jonatan CHRISTIE,網前球,0,1,8,8,,,2,11,872
7,10,4,3,CHOU Tien Chen,挑球,0,5,7,8,,,2,11,872
7,11,4,3,Jonatan CHRISTIE,切球,0,8,8,8,,,2,11,872
7,12,4,3,CHOU Tien Chen,推撲球,0,5,8,8,,,2,11,872
7,13,4,3,Jonatan CHRISTIE,接殺防守,1,9,8,8,,,2,11,872
7,14,4,3,CHOU Tien Chen,切球,0,2,9,8,,,2,11,872
7,15,4,3,Jonatan CHRISTIE,網前球,0,1,7,8,,,2,11,872
7,16,4,3,CHOU Tien Chen,挑球,0,8,7,7,,,2,11,872
7,17,4,3,Jonatan CHRISTIE,切球,0,2,9,8,,,2,11,872
7,18,4,3,CHOU Tien Chen,網前球,1,2,6,8,,,2,11,872
7,19,4,3,Jonatan CHRISTIE,網前球,0,1,7,8,B,,2,11,872
8,1,4,4,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,873
8,2,4,4,CHOU Tien Chen,推撲球,1,8,7,8,,,2,11,873
8,3,4,4,Jonatan CHRISTIE,平球,1,8,8,8,,,2,11,873
8,4,4,4,CHOU Tien Chen,平球,0,8,8,8,,,2,11,873
8,5,4,4,Jonatan CHRISTIE,網前球,0,8,8,8,,,2,11,873
8,6,4,4,CHOU Tien Chen,挑球,1,10,8,8,B,,2,11,873
9,1,4,5,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,874
9,2,4,5,CHOU Tien Chen,網前球,0,2,7,8,,,2,11,874
9,3,4,5,Jonatan CHRISTIE,網前球,0,1,7,8,,,2,11,874
9,4,4,5,CHOU Tien Chen,網前球,0,1,7,7,,,2,11,874
9,5,4,5,Jonatan CHRISTIE,推撲球,1,9,7,7,B,,2,11,874
10,1,5,5,Jonatan CHRISTIE,發短球,1,8,8,8,,,2,11,875
10,2,5,5,CHOU Tien Chen,挑球,1,5,8,8,,,2,11,875
10,3,5,5,Jonatan CHRISTIE,切球,0,5,8,8,,,2,11,875
10,4,5,5,CHOU Tien Chen,挑球,0,5,5,8,,,2,11,875
10,5,5,5,Jonatan CHRISTIE,殺球,0,8,8,8,,,2,11,875
10,6,5,5,CHOU Tien Chen,接殺防守,0,7,8,9,,,2,11,875
10,7,5,5,Jonatan CHRISTIE,推撲球,0,8,8,8,,,2,11,875
10,8,5,5,CHOU Tien Chen,推撲球,0,5,8,8,,,2,11,875
10,9,5,5,Jonatan CHRISTIE,網前球,1,1,8,8,,,2,11,875
10,10,5,5,CHOU Tien Chen,網前球,0,7,5,8,,,2,11,875
10,11,5,5,Jonatan CHRISTIE,挑球,0,8,7,8,,,2,11,875
10,12,5,5,CHOU Tien Chen,平球,0,7,8,7,,,2,11,875
10,13,5,5,Jonatan CHRISTIE,平球,1,8,7,8,,,2,11,875
10,14,5,5,CHOU Tien Chen,平球,0,4,8,8,A,,2,11,875
11,1,6,5,CHOU Tien Chen,發長球,1,8,8,8,,,2,11,876
11,2,6,5,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,876
11,3,6,5,CHOU Tien Chen,接殺防守,0,1,8,8,,,2,11,876
11,4,6,5,Jonatan CHRISTIE,網前球,1,1,8,8,,,2,11,876
11,5,6,5,CHOU Tien Chen,挑球,0,9,1,7,,,2,11,876
11,6,6,5,Jonatan CHRISTIE,長球,0,4,9,8,,,2,11,876
11,7,6,5,CHOU Tien Chen,殺球,0,5,8,8,,,2,11,876
11,8,6,5,Jonatan CHRISTIE,接殺防守,1,7,8,8,,,2,11,876
11,9,6,5,CHOU Tien Chen,網前球,0,7,7,8,,,2,11,876
11,10,6,5,Jonatan CHRISTIE,挑球,1,3,7,8,,,2,11,876
11,11,6,5,CHOU Tien Chen,切球,0,1,3,8,,,2,11,876
11,12,6,5,Jonatan CHRISTIE,挑球,1,3,5,8,,,2,11,876
11,13,6,5,CHOU Tien Chen,殺球,0,5,3,8,,,2,11,876
11,14,6,5,Jonatan CHRISTIE,接殺防守,1,8,8,3,,,2,11,876
11,15,6,5,CHOU Tien Chen,推撲球,0,8,8,8,,,2,11,876
11,16,6,5,Jonatan CHRISTIE,挑球,0,8,8,8,,,2,11,876
11,17,6,5,CHOU Tien Chen,殺球,0,8,8,8,,,2,11,876
11,18,6,5,Jonatan CHRISTIE,接殺防守,1,5,8,8,,,2,11,876
11,19,6,5,CHOU Tien Chen,殺球,0,5,5,8,A,,2,11,876
12,1,6,6,CHOU Tien Chen,發短球,1,2,8,8,,,2,11,877
12,2,6,6,Jonatan CHRISTIE,挑球,0,4,7,8,,,2,11,877
12,3,6,6,CHOU Tien Chen,殺球,0,8,8,8,,,2,11,877
12,4,6,6,Jonatan CHRISTIE,接殺防守,0,5,8,9,,,2,11,877
12,5,6,6,CHOU Tien Chen,網前球,0,1,8,8,B,,2,11,877
13,1,7,6,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,878
13,2,7,6,CHOU Tien Chen,推撲球,0,8,7,8,,,2,11,878
13,3,7,6,Jonatan CHRISTIE,平球,1,7,8,8,A,,2,11,878
14,1,8,6,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,879
14,2,8,6,Jonatan CHRISTIE,挑球,1,3,8,8,,,2,11,879
14,3,8,6,CHOU Tien Chen,切球,0,1,8,8,,,2,11,879
14,4,8,6,Jonatan CHRISTIE,網前球,1,7,7,8,,,2,11,879
14,5,8,6,CHOU Tien Chen,挑球,0,5,7,8,,,2,11,879
14,6,8,6,Jonatan CHRISTIE,殺球,0,6,8,8,,,2,11,879
14,7,8,6,CHOU Tien Chen,接殺防守,1,2,8,8,,,2,11,879
14,8,8,6,Jonatan CHRISTIE,挑球,0,10,8,8,A,,2,11,879
15,1,8,7,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,880
15,2,8,7,Jonatan CHRISTIE,網前球,1,2,8,8,,,2,11,880
15,3,8,7,CHOU Tien Chen,挑球,1,8,8,8,,,2,11,880
15,4,8,7,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,880
15,5,8,7,CHOU Tien Chen,接殺防守,0,7,8,9,,,2,11,880
15,6,8,7,Jonatan CHRISTIE,網前球,0,1,8,8,,,2,11,880
15,7,8,7,CHOU Tien Chen,挑球,0,8,1,8,,,2,11,880
15,8,8,7,Jonatan CHRISTIE,切球,0,5,9,8,,,2,11,880
15,9,8,7,CHOU Tien Chen,挑球,0,5,5,8,,,2,11,880
15,10,8,7,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,880
15,11,8,7,CHOU Tien Chen,接殺防守,0,10,8,9,B,,2,11,880
16,1,9,7,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,881
16,2,9,7,CHOU Tien Chen,網前球,0,7,7,8,,,2,11,881
16,3,9,7,Jonatan CHRISTIE,挑球,0,3,7,8,,,2,11,881
16,4,9,7,CHOU Tien Chen,殺球,0,5,8,8,,,2,11,881
16,5,9,7,Jonatan CHRISTIE,接殺防守,1,1,8,9,,,2,11,881
16,6,9,7,CHOU Tien Chen,挑球,0,8,8,8,,,2,11,881
16,7,9,7,Jonatan CHRISTIE,殺球,0,1,8,8,A,,2,11,881
17,1,10,7,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,882
17,2,10,7,Jonatan CHRISTIE,網前球,0,1,8,8,,,2,11,882
17,3,10,7,CHOU Tien Chen,網前球,0,1,1,8,,,2,11,882
17,4,10,7,Jonatan CHRISTIE,網前球,1,1,1,8,,,2,11,882
17,5,10,7,CHOU Tien Chen,挑球,0,9,7,7,,,2,11,882
17,6,10,7,Jonatan CHRISTIE,切球,0,7,9,8,A,,2,11,882
18,1,10,8,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,883
18,2,10,8,Jonatan CHRISTIE,網前球,0,7,8,8,,,2,11,883
18,3,10,8,CHOU Tien Chen,網前球,0,7,7,8,,,2,11,883
18,4,10,8,Jonatan CHRISTIE,挑球,1,8,7,8,,,2,11,883
18,5,10,8,CHOU Tien Chen,殺球,0,8,8,8,,,2,11,883
18,6,10,8,Jonatan CHRISTIE,接殺防守,0,5,8,8,,,2,11,883
18,7,10,8,CHOU Tien Chen,網前球,0,1,8,8,,,2,11,883
18,8,10,8,Jonatan CHRISTIE,推撲球,1,3,7,8,,,2,11,883
18,9,10,8,CHOU Tien Chen,平球,0,8,3,8,,,2,11,883
18,10,10,8,Jonatan CHRISTIE,殺球,0,8,8,9,,,2,11,883
18,11,10,8,CHOU Tien Chen,接殺防守,1,7,8,8,,,2,11,883
18,12,10,8,Jonatan CHRISTIE,網前球,0,1,8,8,,,2,11,883
18,13,10,8,CHOU Tien Chen,挑球,0,8,1,8,,,2,11,883
18,14,10,8,Jonatan CHRISTIE,殺球,0,5,8,8,B,,2,11,883
19,1,10,9,Jonatan CHRISTIE,發短球,1,1,8,8,,,2,11,884
19,2,10,9,CHOU Tien Chen,網前球,0,1,7,8,,,2,11,884
19,3,10,9,Jonatan CHRISTIE,網前球,1,1,1,8,,,2,11,884
19,4,10,9,CHOU Tien Chen,網前球,0,7,1,7,,,2,11,884
19,5,10,9,Jonatan CHRISTIE,推撲球,0,8,7,7,B,,2,11,884
20,1,10,10,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,885
20,2,10,10,CHOU Tien Chen,網前球,0,2,7,8,,,2,11,885
20,3,10,10,Jonatan CHRISTIE,網前球,0,1,7,8,,,2,11,885
20,4,10,10,CHOU Tien Chen,挑球,0,10,7,7,B,,2,11,885
21,1,11,10,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,886
21,2,11,10,CHOU Tien Chen,網前球,0,7,7,8,,,2,11,886
21,3,11,10,Jonatan CHRISTIE,挑球,1,9,7,8,,,2,11,886
21,4,11,10,CHOU Tien Chen,切球,0,8,9,8,,,2,11,886
21,5,11,10,Jonatan CHRISTIE,網前球,1,8,8,9,,,2,11,886
21,6,11,10,CHOU Tien Chen,網前球,1,1,8,8,,,2,11,886
21,7,11,10,Jonatan CHRISTIE,挑球,1,3,7,8,,,2,11,886
21,8,11,10,CHOU Tien Chen,長球,0,5,9,8,,,2,11,886
21,9,11,10,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,886
21,10,11,10,CHOU Tien Chen,接殺防守,0,7,8,8,,,2,11,886
21,11,11,10,Jonatan CHRISTIE,挑球,1,3,7,8,,,2,11,886
21,12,11,10,CHOU Tien Chen,切球,0,5,9,8,,,2,11,886
21,13,11,10,Jonatan CHRISTIE,網前球,1,6,8,9,,,2,11,886
21,14,11,10,CHOU Tien Chen,挑球,1,3,8,8,,,2,11,886
21,15,11,10,Jonatan CHRISTIE,切球,0,1,8,8,,,2,11,886
21,16,11,10,CHOU Tien Chen,網前球,0,7,5,8,,,2,11,886
21,17,11,10,Jonatan CHRISTIE,挑球,1,9,7,8,,,2,11,886
21,18,11,10,CHOU Tien Chen,殺球,0,8,8,8,,,2,11,886
21,19,11,10,Jonatan CHRISTIE,接殺防守,1,1,8,9,,,2,11,886
21,20,11,10,CHOU Tien Chen,挑球,0,9,7,8,,,2,11,886
21,21,11,10,Jonatan CHRISTIE,切球,0,1,9,8,,,2,11,886
21,22,11,10,CHOU Tien Chen,網前球,0,1,8,8,,,2,11,886
21,23,11,10,Jonatan CHRISTIE,網前球,1,1,7,8,,,2,11,886
21,24,11,10,CHOU Tien Chen,網前球,0,1,1,7,,,2,11,886
21,25,11,10,Jonatan CHRISTIE,推撲球,1,10,7,1,A,,2,11,886
22,1,11,11,CHOU Tien Chen,發短球,1,7,8,8,,,2,11,887
22,2,11,11,Jonatan CHRISTIE,推撲球,0,3,7,8,B,,2,11,887
23,1,12,11,Jonatan CHRISTIE,發短球,1,8,8,8,,,2,11,888
23,2,12,11,CHOU Tien Chen,網前球,1,1,8,8,,,2,11,888
23,3,12,11,Jonatan CHRISTIE,挑球,1,10,7,8,A,,2,11,888
24,1,12,12,CHOU Tien Chen,發長球,1,8,8,8,,,2,11,889
24,2,12,12,Jonatan CHRISTIE,殺球,0,6,8,8,,,2,11,889
24,3,12,12,CHOU Tien Chen,接殺防守,1,7,8,9,,,2,11,889
24,4,12,12,Jonatan CHRISTIE,推撲球,0,8,8,8,,,2,11,889
24,5,12,12,CHOU Tien Chen,平球,0,5,8,8,,,2,11,889
24,6,12,12,Jonatan CHRISTIE,接殺防守,1,1,5,8,,,2,11,889
24,7,12,12,CHOU Tien Chen,平球,0,1,1,8,,,2,11,889
24,8,12,12,Jonatan CHRISTIE,網前球,1,1,8,8,,,2,11,889
24,9,12,12,CHOU Tien Chen,挑球,0,9,5,8,,,2,11,889
24,10,12,12,Jonatan CHRISTIE,切球,0,5,9,8,,,2,11,889
24,11,12,12,CHOU Tien Chen,網前球,0,7,8,8,,,2,11,889
24,12,12,12,Jonatan CHRISTIE,挑球,0,3,7,8,,,2,11,889
24,13,12,12,CHOU Tien Chen,平球,0,5,3,8,,,2,11,889
24,14,12,12,Jonatan CHRISTIE,接殺防守,1,1,8,8,,,2,11,889
24,15,12,12,CHOU Tien Chen,網前球,0,1,8,8,,,2,11,889
24,16,12,12,Jonatan CHRISTIE,挑球,1,3,7,8,,,2,11,889
24,17,12,12,CHOU Tien Chen,切球,0,1,3,8,,,2,11,889
24,18,12,12,Jonatan CHRISTIE,網前球,1,5,5,9,,,2,11,889
24,19,12,12,CHOU Tien Chen,網前球,0,1,1,8,,,2,11,889
24,20,12,12,Jonatan CHRISTIE,網前球,1,1,1,8,,,2,11,889
24,21,12,12,CHOU Tien Chen,挑球,0,8,1,7,,,2,11,889
24,22,12,12,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,889
24,23,12,12,CHOU Tien Chen,接殺防守,0,8,8,8,,,2,11,889
24,24,12,12,Jonatan CHRISTIE,切球,0,1,8,8,,,2,11,889
24,25,12,12,CHOU Tien Chen,網前球,0,1,8,8,B,,2,11,889
25,1,12,13,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,890
25,2,12,13,CHOU Tien Chen,推撲球,0,5,8,8,,,2,11,890
25,3,12,13,Jonatan CHRISTIE,接殺防守,1,1,8,8,,,2,11,890
25,4,12,13,CHOU Tien Chen,挑球,0,8,5,8,,,2,11,890
25,5,12,13,Jonatan CHRISTIE,殺球,0,6,8,8,,,2,11,890
25,6,12,13,CHOU Tien Chen,網前球,1,2,8,9,,,2,11,890
25,7,12,13,Jonatan CHRISTIE,網前球,0,2,8,8,,,2,11,890
25,8,12,13,CHOU Tien Chen,網前球,1,2,7,8,,,2,11,890
25,9,12,13,Jonatan CHRISTIE,挑球,0,3,7,8,,,2,11,890
25,10,12,13,CHOU Tien Chen,殺球,0,8,9,8,,,2,11,890
25,11,12,13,Jonatan CHRISTIE,接殺防守,0,6,8,3,,,2,11,890
25,12,12,13,CHOU Tien Chen,網前球,1,2,8,8,B,,2,11,890
26,1,12,14,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,891
26,2,12,14,CHOU Tien Chen,網前球,1,1,8,8,,,2,11,891
26,3,12,14,Jonatan CHRISTIE,推撲球,1,5,7,8,,,2,11,891
26,4,12,14,CHOU Tien Chen,殺球,0,4,8,8,B,,2,11,891
27,1,12,15,Jonatan CHRISTIE,發短球,1,7,8,8,,,2,11,892
27,2,12,15,CHOU Tien Chen,平球,1,5,7,8,,,2,11,892
27,3,12,15,Jonatan CHRISTIE,挑球,1,8,8,8,,,2,11,892
27,4,12,15,CHOU Tien Chen,殺球,0,6,8,8,,,2,11,892
27,5,12,15,Jonatan CHRISTIE,接殺防守,0,6,8,8,,,2,11,892
27,6,12,15,CHOU Tien Chen,平球,1,6,8,8,,,2,11,892
27,7,12,15,Jonatan CHRISTIE,網前球,0,8,8,8,,,2,11,892
27,8,12,15,CHOU Tien Chen,網前球,0,2,8,8,,,2,11,892
27,9,12,15,Jonatan CHRISTIE,網前球,0,2,7,8,,,2,11,892
27,10,12,15,CHOU Tien Chen,網前球,1,2,2,7,,,2,11,892
27,11,12,15,Jonatan CHRISTIE,推撲球,0,8,7,8,,,2,11,892
27,12,12,15,CHOU Tien Chen,接殺防守,0,10,7,2,B,,2,11,892
28,1,12,16,Jonatan CHRISTIE,發長球,1,8,8,8,,,2,11,893
28,2,12,16,CHOU Tien Chen,長球,0,9,8,8,,,2,11,893
28,3,12,16,Jonatan CHRISTIE,切球,0,7,8,8,,,2,11,893
28,4,12,16,CHOU Tien Chen,網前球,0,7,5,8,,,2,11,893
28,5,12,16,Jonatan CHRISTIE,網前球,0,1,8,8,,,2,11,893
28,6,12,16,CHOU Tien Chen,挑球,0,5,7,7,,,2,11,893
28,7,12,16,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,893
28,8,12,16,CHOU Tien Chen,接殺防守,0,7,8,9,,,2,11,893
28,9,12,16,Jonatan CHRISTIE,網前球,1,1,8,8,,,2,11,893
28,10,12,16,CHOU Tien Chen,挑球,0,5,8,8,,,2,11,893
28,11,12,16,Jonatan CHRISTIE,殺球,0,6,8,8,B,,2,11,893
29,1,13,16,Jonatan CHRISTIE,發短球,1,1,8,8,,,2,11,894
29,2,13,16,CHOU Tien Chen,推撲球,0,5,7,8,,,2,11,894
29,3,13,16,Jonatan CHRISTIE,平球,1,8,8,8,,,2,11,894
29,4,13,16,CHOU Tien Chen,平球,0,8,8,5,,,2,11,894
29,5,13,16,Jonatan CHRISTIE,接殺防守,0,8,8,8,,,2,11,894
29,6,13,16,CHOU Tien Chen,挑球,1,5,8,8,,,2,11,894
29,7,13,16,Jonatan CHRISTIE,殺球,0,5,8,8,,,2,11,894
29,8,13,16,CHOU Tien Chen,接殺防守,0,7,8,8,,,2,11,894
29,9,13,16,Jonatan CHRISTIE,網前球,0,2,8,8,,,2,11,894
29,10,13,16,CHOU Tien Chen,挑球,1,8,7,7,,,2,11,894
29,11,13,16,Jonatan CHRISTIE,長球,1,3,8,8,,,2,11,894
29,12,13,16,CHOU Tien Chen,長球,0,8,5,8,,,2,11,894
